url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,Lifecycle_Status
https://www.fragrantica.com/perfume/agent-provocateur/l-agent-11214.html,l-agent,agent-provocateur,UK,women,"3,94",3000,2011.0,"pink pepper, ylang-ylang, angelica, palisander rosewood, artemisia","may rose, geranium, tuberose, jasmine, osmanthus","incense, myrhh, patchouli, amber, sandalwood, musk, french labdanum",christian provenzano,,amber,warm spicy,woody,balsamic,musky,Active
https://www.fragrantica.com/perfume/jean-patou/joy-1436.html,joy,jean-patou,France,women,"3,94",2637,1930.0,"bulgarian rose, ylang-ylang, tuberose","jasmine, may rose","musk, sandalwood",henri almeras,,white floral,rose,floral,yellow floral,tuberose,Active
https://www.fragrantica.com/perfume/armaf/craze-47790.html,craze,armaf,UAE,men,"3,95",1445,,"heliotrope, cumin, bergamot","bitter almond, lavender, jasmine, sage","vanilla, amber, sandalwood",unknown,,almond,vanilla,powdery,nutty,sweet,Active
https://www.fragrantica.com/perfume/armaf/club-de-nuit-sillage-64105.html,club-de-nuit-sillage,armaf,UAE,unisex,"3,95",3349,2020.0,"bergamot, black currant, lemon, lime, violet leaf, ginger","rose, iris, jasmine","ambroxan, musk, sandalwood, cedar",unknown,,citrus,woody,musky,powdery,aromatic,Active
https://www.fragrantica.com/perfume/burberry/the-beat-2092.html,the-beat,burberry,UK,women,"3,95",4512,2008.0,"pink pepper, mandarin orange, cardamom, bergamot","tea, iris, bellflower","white musk, vetiver, cedar",unknown,,citrus,musky,powdery,woody,green,Active
https://www.fragrantica.com/perfume/bvlgari/omnia-amethyste-780.html,omnia-amethyste,bvlgari,Italy,women,"3,95",5048,2006.0,"green notes, pink grapefruit","iris, bulgarian rose","heliotrope, woodsy notes",alberto morillas,,powdery,iris,vanilla,woody,almond,Active
https://www.fragrantica.com/perfume/chloe/chloe-eau-de-parfum-1733.html,chloe-eau-de-parfum,chloe,France,women,"3,95",19739,2008.0,"peony, litchi, freesia","rose, lily-of-the-valley, magnolia","virginia cedar, amber",amandine clerc-marie,michel almairac,floral,rose,fresh,fruity,white floral,Active
https://www.fragrantica.com/perfume/creed/viking-41698.html,viking,creed,France,men,"3,95",3188,2017.0,"pink pepper, peppermint, bergamot, lemon, absinthe, orange","lavender, bulgarian rose, clove, allspice, orris root, jasmine","vetiver, cedar, white musk, tonka bean",olivier creed,,aromatic,fresh spicy,green,citrus,soft spicy,Active
https://www.fragrantica.com/perfume/elizabeth-arden/white-tea-42439.html,white-tea,elizabeth-arden,USA,women,"3,95",3063,2017.0,"sea notes, fern, clary sage, mandarin orange","white tea, white iris, mate","exotic woods, ambrette (musk mallow), tonka bean, amber",unknown,,aromatic,green,marine,woody,iris,Active
https://www.fragrantica.com/perfume/givenchy/organza-4.html,organza,givenchy,France,women,"3,95",10833,1996.0,"nutmeg, gardenia, african orange flower, green notes, bergamot","tuberose, jasmine, honeysuckle, iris, peony, mace","vanilla, amber, woodsy notes, guaiac wood, virginia cedar",sophie labbé,,white floral,fresh spicy,woody,vanilla,tuberose,Active
https://www.fragrantica.com/perfume/guerlain/my-insolence-1657.html,my-insolence,guerlain,France,women,"3,95",3081,2007.0,"raspberry, citruses","almond blossom, jasmine","vanilla, tonka bean, patchouli",christophe raynaud,sylvaine delacourte,sweet,vanilla,floral,fruity,white floral,Active
https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-l-eclat-45892.html,la-vie-est-belle-l-eclat,lancome,France,women,"3,95",2647,2017.0,"mandarin orange, bergamot, freesia","orange blossom, white flowers, iris, jasmine sambac","vanilla, sandalwood, patchouli",anne flipo,dominique ropion,white floral,citrus,vanilla,powdery,woody,Active
https://www.fragrantica.com/perfume/montblanc/legend-11784.html,legend,montblanc,France,men,"3,95",6252,2011.0,"lavender, pineapple, bergamot, lemon verbena","red apple, dried fruits, oak moss, geranium, coumarin, rose","tonka bean, sandalwood",celine perdriel,olivier pescheux,fruity,sweet,aromatic,lavender,fresh spicy,Active
https://www.fragrantica.com/perfume/tom-ford/neroli-portofino-12192.html,neroli-portofino,tom-ford,USA,unisex,"3,95",6824,2011.0,"bergamot, mandarin orange, lemon, bitter orange, lavender, rosemary, myrtle","african orange flower, neroli, jasmine, pitosporum","amber, angelica, ambrette (musk mallow)",rodrigo flores-roux,,citrus,white floral,fresh spicy,aromatic,,Active
https://www.fragrantica.com/perfume/tommy-hilfiger/tommy-6314.html,tommy,tommy-hilfiger,USA,men,"3,95",3852,1995.0,"mint, bergamot, grapefruit, lavender","granny smith apple, cranberry, rose","cotton flower, cactus, amber",alberto morillas,annie buzantian,green,fresh spicy,citrus,fruity,aromatic,Active
https://www.fragrantica.com/perfume/nautica/nautica-voyage-913.html,nautica-voyage,nautica,USA,men,"3,95",12304,2006.0,"green leaves, apple","lotus, mimosa","musk, cedar, oakmoss, amber",maurice roucel,,green,fruity,floral,fresh,powdery,Active
https://www.fragrantica.com/perfume/beyonce/heat-rush-10546.html,heat-rush,beyonce,USA,women,"3,95",2815,2010.0,"passionfruit, blood orange, cherry","mango blossom, orchid, hibiscus","amber, musk, teak wood",honorine blanc,,fruity,sweet,tropical,citrus,floral,Active
https://www.fragrantica.com/perfume/christina-aguilera/christina-aguilera-by-night-6714.html,christina-aguilera-by-night,christina-aguilera,USA,women,"3,95",2499,2009.0,"red apple, pineapple, tangerine, rhuburb, freesia","heliotrope, peach blossom, lily-of-the-valley","vanille, amber, sandalwood, oak moss",unknown,,vanilla,fruity,sweet,powdery,floral,Active
https://www.fragrantica.com/perfume/britney-spears/midnight-fantasy-802.html,midnight-fantasy,britney-spears,USA,women,"3,96",10461,2006.0,"plum, sour cherry, raspberry","orchid, iris, freesia","vanilla, amber, musk",caroline sabas,,sweet,fruity,cherry,vanilla,powdery,Active
https://www.fragrantica.com/perfume/bvlgari/omnia-coral-14297.html,omnia-coral,bvlgari,Italy,women,"3,96",4986,2012.0,"bergamot, goji berries","pomegranate, hibiscus, water lily","musk, virginia cedar",alberto morillas,,floral,woody,fresh spicy,fruity,musky,Active
https://www.fragrantica.com/perfume/diptyque/do-son-eau-de-toilette-6501.html,do-son-eau-de-toilette,diptyque,France,women,"3,96",3494,2005.0,"african orange flower, iris, rose","tuberose, pink pepper","musk, benzoin",fabrice pellegrin,,white floral,tuberose,animalic,musky,,Active
https://www.fragrantica.com/perfume/amouage/gold-woman-917.html,gold-woman,amouage,Oman,women,"3,96",2399,1983.0,"lily-of-the-valley, rose, incense","incense, jasmine, orris root, myrrh, labdanum","civet, musk, sandalwood, amber, cedar, oakmoss, ambergris, patchouli",guy robert,,amber,white floral,powdery,musky,woody,Active
https://www.fragrantica.com/perfume/amouage/lilac-love-35624.html,lilac-love,amouage,Oman,women,"3,96",3171,2016.0,"heliotrope, lilac, gardenia, jasmine, peony, rose","cacao, tonka bean, orris","vanilla, sandalwood, patchouli",elise benat,nathalie lorson,vanilla,floral,powdery,cacao,warm spicy,Active
https://www.fragrantica.com/perfume/givenchy/l-interdit-eau-de-parfum-51488.html,l-interdit-eau-de-parfum,givenchy,France,women,"3,96",10870,2018.0,"pear, bergamot","tuberose, orange blossom, jasmine sambac","patchouli, vanilla, ambroxan, vetiver",unknown,,white floral,tuberose,sweet,woody,citrus,Active
https://www.fragrantica.com/perfume/guerlain/aqua-allegoria-pamplelune-57.html,aqua-allegoria-pamplelune,guerlain,France,women,"3,96",4051,1999.0,"grapefruit, bergamot","cassia, petitgrain, neroli","patchouli, vanilla",jean-paul guerlain,mathilde laurent,citrus,aromatic,fresh spicy,green,woody,Active
https://www.fragrantica.com/perfume/guerlain/champs-elysees-eau-de-toilette-66.html,champs-elysees-eau-de-toilette,guerlain,France,women,"3,96",6956,1996.0,"melon, peach, almond, violet, black currant, anise","mimosa, lilac, lily-of-the-valley, peony, rose, almond blossom, hibiscus","vanilla, almond tree, sandalwood, benzoin, cedar",unknown,,floral,fresh,powdery,yellow floral,sweet,Active
https://www.fragrantica.com/perfume/juliette-has-a-gun/lady-vengeance-1715.html,lady-vengeance,juliette-has-a-gun,France,women,"3,96",4781,2006.0,"lavender, bergamot","bulgarian rose, moroccan rose, patchouli, iso e super, geranium","white musk, ambroxan, vanilla",francis kurkdjian,,rose,musky,woody,patchouli,amber,Active
https://www.fragrantica.com/perfume/lancome/tresor-midnight-rose-11721.html,tresor-midnight-rose,lancome,France,women,"3,96",10071,2011.0,"raspberry, rose","cassis, pink pepper, peony, jasmine","vanille, musk, virginia cedar",unknown,,fruity,rose,sweet,soft spicy,aromatic,Active
https://www.fragrantica.com/perfume/lolita-lempicka/lolita-lempicka-456.html,lolita-lempicka,lolita-lempicka,France,women,"3,96",15327,1997.0,"star anise, violet, ivy","licorice, cherry, iris, orris root, amaryllis","vanilla, praline, tonka bean, white musk, vetiver",annick menardo,christian dussoulier,soft spicy,sweet,powdery,anis,violet,Active
https://www.fragrantica.com/perfume/memo-paris/marfa-37185.html,marfa,memo-paris,France,unisex,"3,96",3143,2016.0,"orange blossom, mandarin orange","tuberose, ylang-ylang, agave","vanilla, sandalwood, white musk, cedar",alienor massenet,,white floral,tuberose,woody,sweet,vanilla,Active
https://www.fragrantica.com/perfume/narciso-rodriguez/fleur-musc-for-her-42580.html,fleur-musc-for-her,narciso-rodriguez,USA,women,"3,96",4395,2017.0,pink pepper,"rose, musk, peony","patchouli, violet, amber",calice becker,sonia constant,rose,floral,musky,fresh,powdery,Active
https://www.fragrantica.com/perfume/ralph-lauren/ralph-826.html,ralph,ralph-lauren,USA,women,"3,96",5157,2000.0,"apple leaf, italian mandarin, japanese osmanthus","yellow freesia, magnolia, boronia","musk, white iris",alain alchenberger,,floral,fruity,citrus,fresh,green,Active
https://www.fragrantica.com/perfume/viktor-rolf/bonbon-23317.html,bonbon,viktor-rolf,Netherlands,women,"3,96",5358,2014.0,"peach, mandarin orange, orange","caramel, orange blossom, jasmine","amber, sandalwood, guaiac wood, cedar",cecile matton,serge majoullier,caramel,sweet,citrus,white floral,fruity,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/opium-1977-93.html,opium-1977,yves-saint-laurent,France,women,"3,96",8278,1977.0,"cloves, pepper, coriander, west indian bay, plum, jasmine, mandarin orange, citruses, bergamot","carnation, cinnamon, sandalwood, patchouli, orris root, rose, peach, lily-of-the-valley","incense, myrrh, sandalwood, tolu balsam, amber, opoponax, benzoin, labdanum, vanilla, musk, castoreum, cedar, vetiver, coconut",unknown,,warm spicy,amber,woody,balsamic,aromatic,Active
https://www.fragrantica.com/perfume/carolina-herrera/212-296.html,212,carolina-herrera,USA,women,"3,97",5354,1997.0,"orange blossom, cactus flower, bergamot, mandarin orange","lily, freesia, gardenia, jasmine, lily-of-the-valley, white camelia, rose, peony","musk, sandalwood",alberto morillas,,white floral,floral,citrus,powdery,musky,Active
https://www.fragrantica.com/perfume/chloe/love-9370.html,love,chloe,France,women,"3,97",7162,2010.0,"pink pepper, african orange flower","iris, lilac, hyacinth, heliotrope, wisteria","powdery notes, rice, musk",louise turner,natalie gracia-cetto,powdery,floral,iris,musky,green,Active
https://www.fragrantica.com/perfume/givenchy/gentlemen-only-17259.html,gentlemen-only,givenchy,France,men,"3,97",2731,2013.0,"pink pepper, green mandarin, birch leaf, nutmeg, bergamot","vetiver, cedar, patchouli, violet leaf, elemi","incense, musk",jean jacques,,woody,smoky,citrus,aromatic,musky,Active
https://www.fragrantica.com/perfume/gucci/flora-by-gucci-gorgeous-gardenia-14395.html,flora-by-gucci-gorgeous-gardenia,gucci,Italy,women,"3,97",4312,2012.0,"pear, red berries","gardenia, frangipani",patchouli,unknown,,fruity,white floral,sweet,lactonic,fresh,Active
https://www.fragrantica.com/perfume/gucci/gucci-guilty-black-pour-femme-17321.html,gucci-guilty-black-pour-femme,gucci,Italy,women,"3,97",2420,2013.0,"red berries, pink pepper","raspberry, lilac, violet, peach, red currant","patchouli, amber, caramel",aure?lien guichard,,fruity,sweet,fresh,soft spicy,patchouli,Active
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-4410.html,viva-la-juicy,juicy-couture,USA,women,"3,97",11351,2008.0,"wild berries, mandarin orange","gardenia, honeysuckle, jasmine","caramel, praline, vanilla, amber, sandalwood",unknown,,sweet,white floral,caramel,fruity,vanilla,Active
https://www.fragrantica.com/perfume/lolita-lempicka/lolitaland-51385.html,lolitaland,lolita-lempicka,France,women,"3,97",2582,2018.0,"bellini, orange, italian mandarin, pepper, lemon, grapefruit, lime","white peach, plum, black currant, jasmine sambac, jasmine, magnolia, rose","madagascar vanilla, licorice, benzoin, white musk, sandalwood",francis kurkdjian,maïa lernout,fruity,vanilla,sweet,citrus,powdery,Active
https://www.fragrantica.com/perfume/montale/intense-cafe-18021.html,intense-cafe,montale,France,unisex,"3,97",8404,2013.0,floral notes,"rose, coffee","vanila, white musk, amber",pierre montale,,rose,vanilla,coffee,floral,powdery,Active
https://www.fragrantica.com/perfume/narciso-rodriguez/narciso-rodriguez-for-her-eau-de-parfum-14319.html,narciso-rodriguez-for-her-eau-de-parfum,narciso-rodriguez,USA,women,"3,97",11725,2006.0,"rose, peach","musk, amber","patchouli, sandalwood",christine nagel,francis kurkdjian,musky,rose,powdery,woody,patchouli,Active
https://www.fragrantica.com/perfume/guy-laroche/drakkar-noir-2069.html,drakkar-noir,guy-laroche,France,men,"3,97",5929,1982.0,"lavender, lemon, bergamot, rosemary, mint, lemon verbena, basil, artemisia","juniper, coriander, cinnamon, carnation, wormwood, angelica, jasmine","oakmoss, pine tree needles, leather, fir, sandalwood, vetiver, patchouli, cedar, amber, resins",pierre wargnye,,aromatic,woody,fresh spicy,citrus,lavender,Active
https://www.fragrantica.com/perfume/jennifer-lopez/still-868.html,still,jennifer-lopez,USA,women,"3,97",3669,2003.0,"earl grey tea, white pepper, mandarin orange, apple, rice","jasmine, lily-of-the-valley, freesia, honeysuckle, orange blossom, rose","pepper, musk, sandalwood, iris, amber",michel girard,,white floral,green,fresh,fresh spicy,floral,Active
https://www.fragrantica.com/perfume/jennifer-lopez/miami-glow-870.html,miami-glow,jennifer-lopez,USA,women,"3,97",2744,2005.0,"passionfruit, coconut milk, pink grapefruit","orange blossom, cyclamen, heliotrope","vanilla, musk, amber",caroline sabas,,sweet,tropical,coconut,vanilla,citrus,Active
https://www.fragrantica.com/perfume/lanvin/arpege-6.html,arpege,lanvin,France,women,"3,97",4256,1927.0,"aldehydes, lily-of-the-valley, peach, honeysuckle, neroli, bergamot","jasmine, ylang-ylang, lily-of-the-valley, iris, coriander, rose, lily, geranium, camellia","sandalwood, amber, vetiver, musk, benzoin, vanilla, patchouli",andre fraysse,paul vacher,white floral,woody,aldehydic,fresh,powdery,Active
https://www.fragrantica.com/perfume/avon/tomorrow-809.html,tomorrow,avon,USA,women,"3,98",2518,2005.0,"peach, tagetes, pepper, patchouli, raspberry","orange blossom, violet","sandalwood, amber, brazilian rosewood, white musk",olivier cresp,,woody,sweet,fresh spicy,balsamic,powdery,Active
https://www.fragrantica.com/perfume/burberry/burberry-brit-819.html,burberry-brit,burberry,UK,women,"3,98",8326,2003.0,"almond, lime, pear","candied almond, sugar, peony","vanilla, tonka bean, amber, mahogany",natalie gracia-cetto,,sweet,vanilla,fruity,almond,citrus,Active
https://www.fragrantica.com/perfume/bvlgari/jasmin-noir-3750.html,jasmin-noir,bvlgari,Italy,women,"3,98",7406,2008.0,"gardenia, green notes","jasmine sambac, almond","tonka bean, licorice, precious woods, musk, amber, patchouli",carlos benaim,sophie labbé,white floral,almond,sweet,amber,woody,Active
https://www.fragrantica.com/perfume/byredo/gypsy-water-3575.html,gypsy-water,byredo,Sweden,unisex,"3,98",7257,2008.0,"juniper, lemon, bergamot, pepper","pine needles, incense, orris root","vanilla, sandalwood, amber",unknown,,woody,aromatic,fresh spicy,citrus,powdery,Active
https://www.fragrantica.com/perfume/calvin-klein/truth-267.html,truth,calvin-klein,USA,women,"3,98",4012,2000.0,"bamboo, clover, bergamot, vetiver, lemon, patchouli","lily, peony, sandalwood, mimosa, silkwood blossom, blackberry","musk, vanilla, amber",unknown,,floral,woody,green,citrus,sweet,Active
https://www.fragrantica.com/perfume/dior/dior-addict-2-217.html,dior-addict-2,dior,France,women,"3,98",4082,2005.0,"grapefruit, freesia, orange, bergamot","pomegranate, lotus, watermelon, pineapple, lily-of-the-valley","white musk, cedar, sandalwood",unknown,,citrus,floral,woody,fresh spicy,fruity,Active
https://www.fragrantica.com/perfume/dior/dune-221.html,dune,dior,France,women,"3,98",12133,1991.0,"brazilian rosewood, aldehydes, mandarin orange, bergamot, peony","lily, ylang-ylang, wallflower, jasmine, rose","amber, sandalwood, benzoin, oakmoss, vanilla, patchouli, musk",unknown,,woody,amber,balsamic,warm spicy,powdery,Active
https://www.fragrantica.com/perfume/estee-lauder/estee-58600.html,estee,estee-lauder,France,women,"3,98",236,2015.0,"jasmine, rose, lily of the valley","ylang-ylang, coriander, orris","moss, sandalwood",unknown,,white floral,yellow floral,sweet,woody,rose,Active
https://www.fragrantica.com/perfume/giorgio-armani/acqua-di-gio-411.html,acqua-di-gio,giorgio-armani,Italy,women,"3,98",4584,1995.0,"peony, musk vodka, pineapple, lemon, peach, banana leaf, violet","lily-of-the-valley, lily, hiacynth, jasmine, freesia, calone, ylang-ylang, rose","musk, cedar, sandalwood, amber, styrax",edouard fléchier,,floral,fresh,white floral,green,rose,Active
